epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.7581,3.65312,6.92511,4.20305,0,0,0,0,4.00156,7.96224,4.09801,0.0703896,0.00329004,0.00329004
2,33.2597,3.62569,5.42381,4.03478,0,0,0,0,4.0113,4.87246,3.99284,0.0403678,0.00660152,0.00660152
3,46.5776,3.5734,4.80035,3.81453,0,0,0,0,3.76731,5.24628,3.87132,0.0103239,0.009891,0.009891
4,59.8097,3.45779,4.46009,3.56378,6e-05,0.01389,0.00019,4e-05,3.80572,5.72996,3.91368,0.009901,0.009901,0.009901
5,73.096,3.27664,4.36878,3.33184,0.33523,0.19444,0.00343,0.00137,3.14397,50.5339,3.07666,0.009868,0.009868,0.009868
6,87.1583,3.2673,3.99147,3.14796,0.33451,0.01389,0.00034,6e-05,3.37317,133.59,3.73479,0.009835,0.009835,0.009835
7,100.155,3.08175,3.79836,3.12057,0.01024,0.21825,0.05839,0.02052,3.29987,4.46886,3.3345,0.009802,0.009802,0.009802
8,113.233,2.99574,3.45974,3.0694,0.42963,0.0377,0.02612,0.00531,2.98729,4.8572,2.75928,0.009769,0.009769,0.009769
9,126.508,2.9156,3.20863,2.90135,0.94297,0.0676,0.11459,0.03877,2.79941,65.5689,2.78719,0.009736,0.009736,0.009736
10,139.703,2.86754,2.9713,2.87529,0.34842,0.02833,0.00554,0.00151,3.48768,21.1244,3.41914,0.009703,0.009703,0.009703
11,152.891,2.81354,2.81236,2.8267,0.33902,0.3254,0.34821,0.13417,2.72819,2.34482,2.60046,0.00967,0.00967,0.00967
12,165.953,2.78376,2.64951,2.779,0.00034,0.31944,0.00051,0.0002,3.77631,18.0572,4.12483,0.009637,0.009637,0.009637
13,179.049,2.68295,2.5224,2.67363,0.23488,0.18452,0.18074,0.07203,2.87615,2.88598,2.75723,0.009604,0.009604,0.009604
14,192.166,2.66148,2.54292,2.63869,0.58769,0.24405,0.23597,0.1137,2.78183,2.60879,2.64065,0.009571,0.009571,0.009571
15,205.226,2.61465,2.37689,2.58036,0.60518,0.35119,0.35379,0.12782,2.67841,2.26087,2.48526,0.009538,0.009538,0.009538
16,219.633,2.58613,2.29928,2.57594,0.03477,0.3373,0.02969,0.01167,2.79048,18.6678,2.98703,0.009505,0.009505,0.009505
17,234.242,2.56079,2.20101,2.55429,0.03477,0.3373,0.02969,0.01167,2.77662,6.50287,3.70586,0.009472,0.009472,0.009472
