epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.3032,3.36779,5.76043,3.64525,0,0,0,0,3.32085,4.26547,3.27902,0.0700977,0.00332248,0.00332248
2,49.8187,3.43432,4.51751,3.4834,0.35474,0.0496,0.01278,0.00236,3.11782,4.96324,3.27431,0.0400758,0.00663384,0.00663384
3,72.0614,3.21781,4.25956,3.46458,0.0006,0.18056,0.00132,0.00048,2.74132,1569.36,3.44176,0.0100318,0.00992321,0.00992321
4,93.4592,2.8957,3.94079,3.179,0.00256,0.17659,0.01368,0.00415,3.23863,8.6993,3.22419,0.009901,0.009901,0.009901
5,114.764,2.74609,3.90423,2.95655,0.90126,0.04167,0.08915,0.02197,2.96405,3.4743,2.84935,0.009868,0.009868,0.009868
6,136.055,2.90001,3.64723,2.85935,0.97264,0.04167,0.10907,0.05106,2.74636,3.20129,2.52547,0.009835,0.009835,0.009835
7,157.539,2.80159,3.48069,2.68165,0.71386,0.16667,0.10222,0.03929,2.74856,4.28215,2.41208,0.009802,0.009802,0.009802
8,179.95,2.82669,3.31491,2.65863,0.43668,0.21619,0.15679,0.05663,2.86502,6.3785,2.46793,0.009769,0.009769,0.009769
9,201.432,2.79841,3.13746,2.61961,0.52745,0.15873,0.07832,0.03096,2.81627,11.2595,2.43703,0.009736,0.009736,0.009736
10,222.894,2.74126,3.04328,2.67067,0.14691,0.42676,0.18365,0.06674,2.73561,6.16884,2.36089,0.009703,0.009703,0.009703
11,244.464,2.67231,2.81993,2.5249,0.36209,0.29886,0.35313,0.14038,2.85399,2.56493,2.37629,0.00967,0.00967,0.00967
12,265.983,2.61673,2.65878,2.43051,0.35294,0.31934,0.33934,0.13985,2.66143,2.33736,2.25182,0.009637,0.009637,0.009637
13,287.344,2.59723,2.60115,2.44205,0.30484,0.17659,0.27867,0.11192,2.71177,2.62559,2.2716,0.009604,0.009604,0.009604
14,308.893,2.6794,2.56826,2.46112,0.67752,0.38294,0.34285,0.15452,2.58428,2.44273,2.23178,0.009571,0.009571,0.009571
15,330.613,2.61668,2.51136,2.4263,0.51346,0.4504,0.34109,0.14371,2.58564,20.5883,2.1807,0.009538,0.009538,0.009538
16,352.118,2.47906,2.35464,2.31669,0.60624,0.38103,0.33091,0.11369,2.57811,2.25082,2.26134,0.009505,0.009505,0.009505
17,373.606,2.57664,2.33572,2.37793,0.62281,0.30556,0.3348,0.10526,2.73717,2.47732,2.34469,0.009472,0.009472,0.009472
18,395.149,2.542,2.38288,2.33633,0.76885,0.36111,0.40785,0.17839,2.52505,2.11718,2.13139,0.009439,0.009439,0.009439
19,416.706,2.3467,2.21388,2.23649,0.34012,0.43921,0.42432,0.19177,2.48181,2.1081,2.0932,0.009406,0.009406,0.009406
20,438.128,2.42321,2.21752,2.26091,0.74215,0.32483,0.36569,0.16271,2.55703,2.24321,2.19428,0.009373,0.009373,0.009373
21,459.655,2.37642,2.11517,2.26227,0.86848,0.41521,0.54188,0.25772,2.38684,1.758,2.07281,0.00934,0.00934,0.00934
22,481.022,2.33443,2.17043,2.1652,0.7791,0.4588,0.53046,0.21042,2.43152,1.93115,2.13089,0.009307,0.009307,0.009307
23,502.464,2.35212,2.1797,2.16937,0.77913,0.49802,0.55024,0.26873,2.35795,1.84599,2.00446,0.009274,0.009274,0.009274
24,523.905,2.33185,2.06917,2.15392,0.73196,0.46032,0.48769,0.22044,2.39036,1.98395,2.02529,0.009241,0.009241,0.009241
25,545.301,2.33627,2.08385,2.15992,0.79428,0.40461,0.46721,0.21631,2.45418,1.90155,2.0879,0.009208,0.009208,0.009208
26,566.818,2.30568,2.02166,2.11526,0.85413,0.50595,0.58089,0.28153,2.20957,1.76885,1.9294,0.009175,0.009175,0.009175
