epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,2562.83,1.86805,1.35114,1.95439,0.97779,0.21525,0.33623,0.14652,2.32426,5.91498,2.48021,0.008548,0.008548,0.008548
46,2620.24,1.94598,1.41852,2.0093,0.88791,0.42545,0.48512,0.22226,2.18751,1.49979,2.17894,0.008515,0.008515,0.008515
47,2678.51,1.9375,1.39472,2.00373,0.00104,0.02778,0.00031,3e-05,3.90386,6.9947,4.39,0.008482,0.008482,0.008482
48,2735.28,1.91708,1.37434,2.01056,0.4835,0.33377,0.36366,0.09532,2.93998,2.49463,2.89948,0.008449,0.008449,0.008449
49,2790.43,1.88255,1.34141,1.98069,0.86044,0.48243,0.52056,0.16473,2.3848,1.7855,2.32396,0.008416,0.008416,0.008416
50,2845.56,1.87287,1.29736,1.96813,0.91112,0.52771,0.58383,0.2793,1.97481,1.5923,2.02441,0.008383,0.008383,0.008383
51,2900.82,1.85151,1.24751,1.96721,0.82815,0.40476,0.43406,0.17111,2.20882,1.94405,2.29349,0.00835,0.00835,0.00835
52,2956.6,1.83437,1.29191,1.93799,0.84498,0.48413,0.51024,0.17242,2.38921,1.69054,2.40601,0.008317,0.008317,0.008317
53,3013.88,1.83778,1.2989,1.93018,0.83272,0.46751,0.45524,0.15238,2.3133,2.34619,2.28997,0.008284,0.008284,0.008284
54,3071.26,1.82487,1.27845,1.91696,0.57762,0.41918,0.53148,0.23698,2.10765,1.65397,2.11262,0.008251,0.008251,0.008251
55,3128.88,1.83582,1.24306,1.93591,0.00041,0.0119,0.00022,2e-05,4.02116,7.42754,4.37234,0.008218,0.008218,0.008218
56,3188.81,1.79538,1.23034,1.87208,0.00035,0.02381,0.00019,5e-05,3.39264,7.55335,4.00236,0.008185,0.008185,0.008185
57,3249.67,1.82907,1.22363,1.88878,0.91473,0.54179,0.60673,0.27974,1.74993,1.23144,1.88038,0.008152,0.008152,0.008152
58,3306.15,1.8826,1.32659,1.91819,0.53626,0.56989,0.56374,0.30543,1.76515,1.22414,1.84936,0.008119,0.008119,0.008119
59,3364.24,1.89136,1.32556,1.9391,0.509,0.59127,0.60518,0.29396,1.79762,1.46073,1.87706,0.008086,0.008086,0.008086
60,3420.6,1.75213,1.2269,1.86589,0.94143,0.41533,0.52783,0.24909,2.09439,2.36817,2.14752,0.008053,0.008053,0.008053
61,3475.68,1.80072,1.21822,1.87725,0.52353,0.61839,0.58142,0.27714,1.92991,1.15411,2.0281,0.00802,0.00802,0.00802
62,3530.52,1.76361,1.16985,1.85525,0.57118,0.13095,0.14277,0.04932,2.86265,3.79346,2.95181,0.007987,0.007987,0.007987
63,3586.96,1.80867,1.23409,1.90208,0.82107,0.36511,0.45117,0.19541,2.38294,2.02116,2.3599,0.007954,0.007954,0.007954
64,3643.81,1.79787,1.20315,1.90095,0.89911,0.51587,0.5613,0.24392,2.08711,1.27742,2.0788,0.007921,0.007921,0.007921
65,3701.69,1.79924,1.23024,1.84983,0.52878,0.55027,0.56247,0.21708,2.22599,1.32315,2.2008,0.007888,0.007888,0.007888
66,3757.23,1.78254,1.16977,1.81113,0.84582,0.52132,0.57738,0.23153,2.20317,1.33279,2.25223,0.007855,0.007855,0.007855
67,3813.21,1.82184,1.1875,1.87845,0.7768,0.40486,0.50956,0.18482,2.40584,1.62334,2.33252,0.007822,0.007822,0.007822
68,3869.05,1.76709,1.22278,1.83311,0.7768,0.40486,0.50956,0.18482,3.32997,7.38827,4.08957,0.007789,0.007789,0.007789
69,3924.93,1.7016,1.15484,1.81191,0.46257,0.09524,0.08674,0.01595,3.46526,3.12207,3.83259,0.007756,0.007756,0.007756
