epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,96.0419,3.54457,7.22264,4.2635,0,0,0,0,3.63946,6.02765,4.15984,0.0919,0.0009,0.0009
2,164.379,3.57682,6.48406,4.2438,0,0,0,0,3.67199,6.03904,4.15347,0.0828937,0.00189373,0.00189373
3,234.183,3.56796,6.016,4.16675,0,0,0,0,3.75586,5.8059,4.13387,0.0738809,0.00288086,0.00288086
4,295.453,3.50829,5.50532,4.07487,0,0,0,0,3.89514,4.93766,4.09139,0.0648614,0.00386139,0.00386139
5,356.58,3.39759,5.17627,3.97753,0,0,0,0,3.97058,4.41481,4.02476,0.0558353,0.00483532,0.00483532
6,417.849,3.45342,4.85814,3.84854,0,0,0,0,3.95621,4.44792,3.94605,0.0468027,0.00580265,0.00580265
7,478.652,3.47918,4.64502,3.69011,0,0,0,0,3.9105,4.49547,3.88072,0.0377634,0.00676338,0.00676338
8,540.103,3.26082,4.1415,3.56839,0,0,0,0,3.89895,4.57588,3.79529,0.0287175,0.00771751,0.00771751
9,601.128,3.05453,3.884,3.37894,0,0,0,0,3.78237,4.41765,3.63341,0.019665,0.00866504,0.00866504
10,662.163,3.00387,3.72615,3.16729,0,0,0,0,3.85369,4.63933,3.83955,0.010606,0.00960597,0.00960597
11,723.297,2.8073,3.43277,2.9664,0.5183,0.04167,0.07301,0.02523,2.55382,3.71638,2.75286,0.00967,0.00967,0.00967
12,784.221,2.74319,3.08917,2.86332,0.01574,0.09722,0.02199,0.0095,3.12571,105.402,4.67795,0.009637,0.009637,0.009637
13,845.235,2.69236,2.90359,2.82898,0.00013,0.125,0.00022,4e-05,4.07088,inf,6.14489,0.009604,0.009604,0.009604
14,906.067,2.67734,2.91269,2.79991,0.00014,0.125,9e-05,3e-05,3.51413,inf,4.22118,0.009571,0.009571,0.009571
15,967.067,2.57995,2.56121,2.68781,0.79805,0.20833,0.17278,0.06852,2.51273,3.75602,2.58636,0.009538,0.009538,0.009538
16,1028.26,2.57795,2.5598,2.63901,0.80026,0.01389,0.00935,0.00101,3.03989,5.17016,3.74078,0.009505,0.009505,0.009505
17,1089.35,2.48996,2.39659,2.57032,0.00015,0.13889,0.00011,3e-05,3.75826,85.9942,4.31688,0.009472,0.009472,0.009472
18,1150.31,2.44346,2.2249,2.52619,0.00038,0.30556,0.00073,0.00016,3.72904,18.2445,3.72318,0.009439,0.009439,0.009439
19,1211.6,2.3532,2.10136,2.4342,0.00066,0.13889,0.00047,0.0001,4.02579,60.6288,5.46855,0.009406,0.009406,0.009406
20,1272.82,2.38501,2.09462,2.43499,0.00972,0.34325,0.00622,0.00068,3.60132,inf,4.39261,0.009373,0.009373,0.009373
21,1333.8,2.32052,2.06927,2.37873,0.00031,0.11111,0.00022,6e-05,3.88369,26.1602,4.07142,0.00934,0.00934,0.00934
22,1394.91,2.31486,2.091,2.33019,0.42162,0.13095,0.01858,0.00256,4.04525,101.666,4.69635,0.009307,0.009307,0.009307
23,1455.76,2.21493,1.8745,2.28725,0.39698,0.13095,0.02353,0.00371,3.48166,14.0676,3.76148,0.009274,0.009274,0.009274
24,1516.49,2.20951,1.83744,2.24796,0.56435,0.34722,0.30199,0.12628,2.41891,2.32121,2.42819,0.009241,0.009241,0.009241
25,1577.48,2.23001,1.78006,2.2295,0.16856,0.22067,0.15369,0.06007,2.55619,2.90722,2.65074,0.009208,0.009208,0.009208
26,1638.52,2.16333,1.71676,2.16989,0.4063,0.02381,0.03199,0.00854,3.51247,3.93671,3.49572,0.009175,0.009175,0.009175
27,1699.62,2.13664,1.75321,2.15396,0.00017,0.15278,0.00013,2e-05,3.85726,87.7279,4.14204,0.009142,0.009142,0.009142
28,1760.55,2.1213,1.77841,2.12535,0.25546,0.23611,0.08323,0.02225,3.00279,18.2338,3.01723,0.009109,0.009109,0.009109
29,1821.53,2.16113,1.68638,2.0556,0.33384,0.11111,0.00051,0.00011,3.89505,32.302,4.79433,0.009076,0.009076,0.009076
30,1882.65,2.04625,1.61641,1.99248,0.69659,0.46035,0.52423,0.2147,2.08278,4.1532,2.31274,0.009043,0.009043,0.009043
31,1943.67,2.03656,1.55224,1.98148,0.02198,0.21627,0.00995,0.00354,3.17377,104.845,3.81371,0.00901,0.00901,0.00901
32,2004.85,2.01287,1.59802,1.93725,0.00017,0.06944,0.00011,2e-05,4.06085,12.8353,4.17029,0.008977,0.008977,0.008977
33,2066.07,2.00219,1.55373,1.96779,0.86082,0.27907,0.32282,0.12295,2.60785,3.35917,2.6285,0.008944,0.008944,0.008944
34,2127.38,1.97706,1.48841,1.8972,0.86082,0.27907,0.32282,0.12295,3.8753,5.72615,4.19477,0.008911,0.008911,0.008911
35,2188.48,2.01073,1.53212,1.91102,4e-05,0.01389,2e-05,1e-05,3.95973,14.3603,4.88855,0.008878,0.008878,0.008878
36,2249.54,1.97971,1.52807,1.93321,0.90457,0.4342,0.48014,0.21736,2.04105,1.87345,2.16096,0.008845,0.008845,0.008845
37,2310.69,2.04562,1.52344,1.96537,0.42368,0.0119,0.0052,0.00066,4.10731,16.1183,4.87807,0.008812,0.008812,0.008812
38,2371.72,1.92456,1.43924,1.84624,0.41507,0.03571,0.01594,0.00459,3.9028,21.2694,4.49455,0.008779,0.008779,0.008779
39,2432.69,1.99244,1.50464,1.896,0.08099,0.35119,0.09504,0.03086,3.39964,6.21273,3.34607,0.008746,0.008746,0.008746
40,2493.68,1.86746,1.4267,1.80722,0.54707,0.58223,0.56263,0.26588,1.91344,1.38741,1.99513,0.008713,0.008713,0.008713
41,2554.57,1.89209,1.37693,1.78005,0.00065,0.01389,0.00037,6e-05,3.84223,7.94804,4.2081,0.00868,0.00868,0.00868
42,2615.76,1.89213,1.35689,1.79843,0.7784,0.53373,0.60061,0.22552,2.15198,1.87787,2.22522,0.008647,0.008647,0.008647
43,2676.81,1.89469,1.37563,1.79148,0.40733,0.1131,0.06155,0.01667,3.42358,10.4749,3.42312,0.008614,0.008614,0.008614
44,2737.78,1.87156,1.332,1.77579,0.33899,0.0119,0.00163,0.00017,4.20477,14.4886,4.91074,0.008581,0.008581,0.008581
45,2798.93,1.83744,1.23574,1.74133,0.00024,0.02778,0.00013,2e-05,4.09553,6.86031,4.49345,0.008548,0.008548,0.008548
46,2860.15,1.86966,1.3549,1.75775,0.01505,0.06151,0.01016,0.00544,3.97606,7.6364,4.00631,0.008515,0.008515,0.008515
47,2921.38,1.85021,1.3907,1.74459,0.05728,0.34524,0.0615,0.02118,3.33958,21.7123,3.40376,0.008482,0.008482,0.008482
48,2982.32,1.87883,1.35024,1.79644,0.03054,0.15079,0.01675,0.00334,3.89496,14.2404,4.05008,0.008449,0.008449,0.008449
49,3043.38,1.88261,1.29699,1.77448,0.93443,0.43693,0.5887,0.28701,1.81005,2.46355,1.88177,0.008416,0.008416,0.008416
50,3104.45,1.83358,1.24754,1.76267,0.55616,0.06349,0.0471,0.02097,3.77625,15.5804,3.82339,0.008383,0.008383,0.008383
51,3165.61,1.84276,1.22,1.76066,0.87891,0.46795,0.50146,0.25544,2.02903,1.32252,2.0554,0.00835,0.00835,0.00835
52,3226.63,1.82136,1.25091,1.69337,0.81878,0.22024,0.29763,0.11368,2.58499,3.36303,2.62875,0.008317,0.008317,0.008317
53,3287.61,1.7802,1.22,1.68511,0.57777,0.36905,0.22145,0.09168,2.46096,11.2115,2.40717,0.008284,0.008284,0.008284
54,3348.64,1.78661,1.19707,1.69572,0.88138,0.44866,0.54317,0.2572,2.10703,1.26929,2.12681,0.008251,0.008251,0.008251
