epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.26343,4.92012,10.2683,4.29223,0,0,0,0,4.4784,5.94367,4.1599,0.0982,0.0002,0.0002
2,11.6319,5.16548,9.63343,4.44601,0,0,0,0,4.47873,5.9447,4.15993,0.0954984,0.00049835,0.00049835
3,13.936,5.19528,9.24303,4.26289,0,0,0,0,4.47821,5.94793,4.1594,0.0927947,0.00079472,0.00079472
4,16.3496,5.60893,9.21811,4.28829,0,0,0,0,4.47663,5.95048,4.15822,0.0900891,0.00108911,0.00108911
5,18.6673,5.17855,8.81062,4.33911,0,0,0,0,4.47429,5.95767,4.15521,0.0873815,0.00138152,0.00138152
6,20.9191,5.17576,8.71317,4.32003,0,0,0,0,4.47212,5.98064,4.15046,0.084672,0.00167195,0.00167195
7,23.2241,5.1972,7.88237,4.27421,0,0,0,0,4.4649,5.83644,4.14272,0.0819604,0.0019604,0.0019604
8,25.4804,4.84631,7.6278,4.27092,0,0,0,0,4.45986,5.77969,4.1356,0.0792469,0.00224687,0.00224687
9,27.7393,5.44255,8.12706,4.30973,0,0,0,0,4.45676,5.78966,4.1287,0.0765314,0.00253136,0.00253136
10,30.0194,5.15742,6.84034,4.14802,0,0,0,0,4.45292,5.79237,4.11715,0.0738139,0.00281387,0.00281387
11,32.2933,5.03137,6.94872,4.16076,0,0,0,0,4.45132,5.5684,4.10491,0.0710944,0.0030944,0.0030944
12,34.5487,4.92791,6.28762,4.16871,0,0,0,0,4.44825,5.55933,4.09349,0.068373,0.00337295,0.00337295
13,36.7916,5.31688,6.11043,4.14228,0,0,0,0,4.44161,5.26561,4.08041,0.0656495,0.00364952,0.00364952
14,39.0644,4.95069,5.87796,4.08205,0,0,0,0,4.43981,4.97725,4.06701,0.0629241,0.00392411,0.00392411
15,41.3163,5.09924,5.9706,4.0589,0,0,0,0,4.43656,4.69775,4.05242,0.0601967,0.00419672,0.00419672
16,43.5396,5.45569,5.87031,4.03117,0,0,0,0,4.44019,4.69039,4.03888,0.0574674,0.00446735,0.00446735
17,45.7357,4.84487,6.0049,4.05188,0,0,0,0,4.43855,4.68948,4.03128,0.054736,0.004736,0.004736
18,48.0592,5.00882,5.67236,3.98546,0,0,0,0,4.43735,4.6746,4.02129,0.0520027,0.00500267,0.00500267
19,50.2855,4.94028,5.82241,3.94914,0,0,0,0,4.43845,4.61508,4.01568,0.0492674,0.00526736,0.00526736
20,52.5263,4.91262,5.83949,3.97362,0,0,0,0,4.43994,4.48588,4.00556,0.0465301,0.00553007,0.00553007
21,54.7071,5.01145,5.76882,3.89352,0,0,0,0,4.44049,4.48249,3.99692,0.0437908,0.0057908,0.0057908
22,56.9362,4.81133,5.74396,3.94305,0,0,0,0,4.44689,4.47958,3.9815,0.0410495,0.00604955,0.00604955
23,59.0943,5.18972,5.41374,3.82695,0,0,0,0,4.44557,4.47092,3.96935,0.0383063,0.00630632,0.00630632
24,61.2894,5.35084,5.46704,3.83407,0,0,0,0,4.44849,4.4626,3.94578,0.0355611,0.00656111,0.00656111
25,63.3913,4.82461,5.25305,3.83776,0,0,0,0,4.45252,4.45204,3.93476,0.0328139,0.00681392,0.00681392
26,65.5939,5.28182,5.35131,3.78074,0,0,0,0,4.45293,4.44306,3.9101,0.0300648,0.00706475,0.00706475
27,67.7721,4.88964,5.27584,3.72312,0,0,0,0,4.44993,4.43731,3.8944,0.0273136,0.0073136,0.0073136
28,69.9785,4.59418,5.09139,3.72491,0,0,0,0,4.44166,4.41683,3.86563,0.0245605,0.00756047,0.00756047
29,72.141,4.71928,5.01521,3.6375,0,0,0,0,4.43854,4.40884,3.84901,0.0218054,0.00780536,0.00780536
30,74.3735,4.82583,5.22065,3.61536,0,0,0,0,4.45614,4.39205,3.79486,0.0190483,0.00804827,0.00804827
31,76.6143,4.83714,5.00471,3.54924,0,0,0,0,4.46034,4.3939,3.77218,0.0162892,0.0082892,0.0082892
32,78.8395,4.72747,4.97547,3.49819,0,0,0,0,4.50555,4.39055,3.72187,0.0135282,0.00852815,0.00852815
33,81.1288,4.68674,4.90594,3.42571,0,0,0,0,4.57619,4.38348,3.63422,0.0107651,0.00876512,0.00876512
34,84.1735,4.59666,4.77051,3.4064,0,0,0,0,4.71099,4.36939,3.47883,0.008911,0.008911,0.008911
35,86.7717,4.50481,4.89465,3.47131,0,0,0,0,4.8234,4.37315,3.38264,0.008878,0.008878,0.008878
36,89.0193,4.73492,4.8294,3.33892,0,0,0,0,4.94124,4.37675,3.2695,0.008845,0.008845,0.008845
37,91.1945,4.65273,4.80662,3.29989,0,0,0,0,4.94729,4.37474,3.24945,0.008812,0.008812,0.008812
38,93.3862,4.34319,4.6261,3.14741,0,0,0,0,4.90112,4.36482,3.28297,0.008779,0.008779,0.008779
39,95.5266,4.82994,4.95886,3.10564,0,0,0,0,4.807,4.35347,3.35684,0.008746,0.008746,0.008746
40,97.7712,4.25688,4.59614,3.02445,0,0,0,0,4.80427,4.51368,3.82869,0.008713,0.008713,0.008713
41,100.075,4.1567,4.59503,3.01761,0,0,0,0,4.99324,10.3274,11.0795,0.00868,0.00868,0.00868
42,102.312,4.2753,4.50203,2.91137,0,0,0,0,nan,nan,nan,0.008647,0.008647,0.008647
43,104.43,4.21394,4.77348,2.94245,0,0,0,0,nan,nan,nan,0.008614,0.008614,0.008614
44,106.642,4.16347,4.59566,2.90673,0,0,0,0,nan,nan,nan,0.008581,0.008581,0.008581
45,108.79,4.05415,4.47012,2.74522,0,0,0,0,nan,nan,nan,0.008548,0.008548,0.008548
46,111.016,4.18532,4.55801,2.84598,0,0,0,0,nan,nan,nan,0.008515,0.008515,0.008515
47,113.208,4.05912,4.40894,2.64638,0.00117,0.00709,0.00161,0.0008,nan,nan,nan,0.008482,0.008482,0.008482
48,115.445,3.99402,4.38592,2.74626,0.00111,0.00709,0.00061,0.00012,nan,nan,nan,0.008449,0.008449,0.008449
49,117.584,3.80065,4.19728,2.53436,0.00111,0.00709,0.00061,0.00012,nan,nan,nan,0.008416,0.008416,0.008416
50,119.745,3.73371,4.15581,2.60329,0.00111,0.00709,0.00061,0.00012,nan,nan,nan,0.008383,0.008383,0.008383
51,121.974,3.74968,4.12754,2.53785,0.00111,0.00709,0.00061,0.00012,5.13206,inf,69.5471,0.00835,0.00835,0.00835
52,124.318,3.73435,4.05968,2.48205,4e-05,0.00709,2e-05,0,4.99534,inf,43.2277,0.008317,0.008317,0.008317
53,126.571,3.72247,4.09034,2.45076,4e-05,0.00709,2e-05,0,4.87305,inf,27.7762,0.008284,0.008284,0.008284
54,128.91,3.71689,4.05619,2.35199,4e-05,0.00709,2e-05,0,4.8915,inf,21.6859,0.008251,0.008251,0.008251
55,131.345,3.73971,4.03205,2.29329,4e-05,0.00709,2e-05,0,4.90315,inf,15.7644,0.008218,0.008218,0.008218
56,133.692,3.70416,4.0176,2.23733,0.33361,0.00709,5e-05,1e-05,4.87732,57.0038,6.14008,0.008185,0.008185,0.008185
57,135.893,3.6107,3.95769,2.35499,0.03218,0.03273,0.00453,0.00094,4.81179,8.41647,3.68233,0.008152,0.008152,0.008152
58,138.16,3.62525,3.89218,2.26967,0.00759,0.02564,0.00103,0.00031,4.55577,7.17191,3.21153,0.008119,0.008119,0.008119
59,140.42,3.65154,3.89839,2.12667,0.00073,0.04194,0.00041,0.00017,4.76494,7.67303,3.18884,0.008086,0.008086,0.008086
60,142.704,3.58621,3.96148,2.20565,0.00507,0.02564,0.00098,0.00033,4.42696,6.92518,2.7497,0.008053,0.008053,0.008053
61,144.942,3.65206,3.91073,2.1625,0.00507,0.02564,0.00098,0.00033,4.66986,22.8702,3.29234,0.00802,0.00802,0.00802
62,147.211,3.54027,3.71708,2.21514,0.00507,0.02564,0.00098,0.00033,4.69984,11.6131,3.58615,0.007987,0.007987,0.007987
63,149.387,3.6138,3.77654,2.14206,0.00507,0.02564,0.00098,0.00033,4.64614,411.648,3.21942,0.007954,0.007954,0.007954
64,151.553,3.47572,3.62664,2.09292,0.00089,0.03484,0.0005,9e-05,3.88999,4.56259,3.12198,0.007921,0.007921,0.007921
65,153.671,3.53615,3.62184,2.04894,0.00089,0.03484,0.0005,9e-05,4.00332,7.03821,3.67577,0.007888,0.007888,0.007888
66,155.982,3.43529,3.37247,2.0162,0.00086,0.04903,0.00054,9e-05,3.93575,4.3791,2.9307,0.007855,0.007855,0.007855
67,158.217,3.39977,3.3093,1.92354,0.08555,0.10678,0.0419,0.01087,3.54737,4.77496,2.43592,0.007822,0.007822,0.007822
68,160.419,3.41221,3.35399,1.92528,0.05418,0.06183,0.02039,0.00479,3.71137,4.73778,2.57249,0.007789,0.007789,0.007789
69,162.613,3.31786,3.20881,1.89219,0.11523,0.1816,0.11751,0.02534,3.70183,4.02326,2.50568,0.007756,0.007756,0.007756
70,164.818,3.39447,3.22916,1.74962,0.10375,0.16298,0.08846,0.02291,3.60695,3.82544,2.37635,0.007723,0.007723,0.007723
71,166.997,3.28697,3.36771,1.98762,0.50691,0.13031,0.14622,0.03602,3.66515,5.02488,2.41282,0.00769,0.00769,0.00769
72,169.198,3.36098,3.25839,1.86675,0.0393,0.10256,0.0303,0.00702,3.60716,3.63327,2.43355,0.007657,0.007657,0.007657
73,171.425,3.34839,3.19151,1.89945,0.00124,0.17436,0.00223,0.00053,3.96123,4.68604,2.74277,0.007624,0.007624,0.007624
74,173.664,3.24527,3.05228,1.77691,0.17805,0.11177,0.07621,0.01963,3.54876,3.47989,2.37536,0.007591,0.007591,0.007591
75,175.867,3.25599,3.10521,1.90963,0.00013,0.02564,9e-05,1e-05,4.28974,5.13598,3.48084,0.007558,0.007558,0.007558
76,178.149,3.28265,3.02948,1.83286,0.03833,0.03273,0.00785,0.00159,3.84809,4.50531,2.56042,0.007525,0.007525,0.007525
77,180.367,3.24523,3.04967,1.84206,0.57857,0.13741,0.16937,0.05586,3.43681,5.31623,2.21722,0.007492,0.007492,0.007492
78,182.568,3.29272,3.19575,1.83663,8e-05,0.02564,5e-05,1e-05,4.33287,5.76626,4.09845,0.007459,0.007459,0.007459
79,184.749,3.12428,2.81763,1.65431,0.00084,0.01418,0.00047,5e-05,3.90363,4.70837,3.74111,0.007426,0.007426,0.007426
