epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.6934,4.9541,11.0255,4.28534,0,0,0,0,4.47742,5.93998,4.16015,0.0982,0.0002,0.0002
2,16.5613,5.08056,10.8462,4.37622,0,0,0,0,4.47721,5.93963,4.16098,0.0954984,0.00049835,0.00049835
3,17.9152,5.1976,9.77726,4.22081,0,0,0,0,4.47711,5.93985,4.16141,0.0927947,0.00079472,0.00079472
4,19.4369,5.58364,10.0679,4.30563,0,0,0,0,4.47892,5.946,4.16179,0.0900891,0.00108911,0.00108911
5,20.9003,5.19865,9.64632,4.279,0,0,0,0,4.47759,5.94775,4.1611,0.0873815,0.00138152,0.00138152
6,22.1625,5.06566,9.64711,4.29561,0,0,0,0,4.47703,5.95686,4.15977,0.084672,0.00167195,0.00167195
7,23.3882,5.11533,8.86635,4.2561,0,0,0,0,4.47561,5.95458,4.15807,0.0819604,0.0019604,0.0019604
8,24.6953,4.74082,8.61135,4.25768,0,0,0,0,4.4735,5.88621,4.15585,0.0792469,0.00224687,0.00224687
9,25.9449,5.31641,9.07397,4.31418,0,0,0,0,4.47374,5.90268,4.15331,0.0765314,0.00253136,0.00253136
10,27.6751,5.17616,7.91866,4.1962,0,0,0,0,4.46947,5.82925,4.1492,0.0738139,0.00281387,0.00281387
11,29.1336,5.1291,8.27678,4.19265,0,0,0,0,4.46627,5.76079,4.1427,0.0710944,0.0030944,0.0030944
12,30.6221,4.90861,6.97668,4.23145,0,0,0,0,4.46158,5.75702,4.13396,0.068373,0.00337295,0.00337295
13,31.852,5.28577,6.81229,4.17187,0,0,0,0,4.45785,5.68911,4.1245,0.0656495,0.00364952,0.00364952
14,33.084,4.95049,6.45143,4.14532,0,0,0,0,4.45708,5.61333,4.115,0.0629241,0.00392411,0.00392411
15,34.3592,4.98154,6.64073,4.15302,0,0,0,0,4.45251,5.61083,4.10692,0.0601967,0.00419672,0.00419672
16,35.9103,5.34191,6.34458,4.08802,0,0,0,0,4.44798,5.24448,4.09772,0.0574674,0.00446735,0.00446735
17,37.1416,4.71512,6.62945,4.13848,0,0,0,0,4.44435,5.24592,4.09085,0.054736,0.004736,0.004736
18,38.3478,4.95569,6.08511,4.07736,0,0,0,0,4.44153,4.9688,4.08632,0.0520027,0.00500267,0.00500267
19,39.5461,4.8404,6.3068,4.04637,0,0,0,0,4.43826,4.9671,4.08422,0.0492674,0.00526736,0.00526736
20,40.9146,4.75641,6.22889,4.04136,0,0,0,0,4.43621,4.69035,4.08,0.0465301,0.00553007,0.00553007
21,42.1428,4.82273,6.30367,4.03033,0,0,0,0,4.43472,4.69188,4.07709,0.0437908,0.0057908,0.0057908
