epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,589.957,1.94117,1.39666,1.83096,0.64792,0.59369,0.59547,0.30476,1.98901,1.35856,1.84618,0.008581,0.008581,0.008581
45,603.033,2.00811,1.45137,1.83416,0.9224,0.52209,0.57885,0.22485,2.41635,1.60542,2.1071,0.008548,0.008548,0.008548
46,616.256,1.93844,1.43528,1.80474,0.88021,0.47829,0.56584,0.25121,2.20883,1.65027,1.94914,0.008515,0.008515,0.008515
47,629.319,1.9239,1.40053,1.77697,0.89786,0.37461,0.51377,0.21389,2.22752,2.02414,2.05039,0.008482,0.008482,0.008482
48,642.496,1.98443,1.48108,1.81934,0.89049,0.54795,0.59762,0.28867,2.1053,1.40138,1.91802,0.008449,0.008449,0.008449
49,655.659,1.92487,1.43638,1.75511,0.90665,0.54458,0.59962,0.28541,2.13341,1.431,1.91556,0.008416,0.008416,0.008416
50,668.796,1.92448,1.39078,1.74232,0.93092,0.53529,0.56736,0.2462,2.2641,1.42457,2.01362,0.008383,0.008383,0.008383
51,682.01,1.89311,1.33717,1.71777,0.56208,0.52949,0.53166,0.25121,2.1369,2.7285,1.92248,0.00835,0.00835,0.00835
52,695.148,1.93105,1.4122,1.7451,0.83725,0.49603,0.51545,0.18049,2.53997,1.61078,2.20139,0.008317,0.008317,0.008317
53,708.395,1.88852,1.37987,1.7329,0.92538,0.46627,0.52514,0.23985,2.21427,1.75316,1.9761,0.008284,0.008284,0.008284
54,721.556,1.86806,1.3658,1.74383,0.77624,0.43651,0.41851,0.18654,2.24425,1.90213,1.9764,0.008251,0.008251,0.008251
55,734.706,1.89142,1.31194,1.74743,0.94849,0.55754,0.62762,0.30685,2.0454,1.40012,1.84446,0.008218,0.008218,0.008218
56,747.849,1.87732,1.3036,1.7618,0.93704,0.53373,0.59978,0.28025,2.12087,1.68961,1.8973,0.008185,0.008185,0.008185
57,760.957,1.87123,1.29307,1.70408,0.88637,0.55754,0.58127,0.26174,2.30387,1.44172,2.02604,0.008152,0.008152,0.008152
58,774.171,1.83441,1.31664,1.68322,0.92823,0.56944,0.61492,0.31849,1.90296,1.36022,1.77194,0.008119,0.008119,0.008119
59,787.279,1.89634,1.32993,1.70118,0.87541,0.35119,0.45781,0.15919,2.44988,1.82561,2.17286,0.008086,0.008086,0.008086
60,800.439,1.85988,1.30008,1.72958,0.45312,0.16071,0.09502,0.02283,3.45081,3.21931,2.99871,0.008053,0.008053,0.008053
61,813.534,1.83891,1.27273,1.68809,0.91782,0.54355,0.59421,0.29545,2.03973,1.34604,1.84985,0.00802,0.00802,0.00802
62,826.707,1.81197,1.25005,1.69322,0.93235,0.54563,0.64102,0.33512,1.88476,1.21462,1.79344,0.007987,0.007987,0.007987
63,839.901,1.82598,1.24177,1.68839,0.83948,0.58135,0.59766,0.30138,2.00538,1.4702,1.85221,0.007954,0.007954,0.007954
64,852.987,1.79887,1.24505,1.68862,0.88219,0.48387,0.54381,0.23243,2.41235,1.70611,2.09642,0.007921,0.007921,0.007921
65,866.157,1.79055,1.22566,1.65421,0.88219,0.48387,0.54381,0.23243,3.65459,6.331,3.92479,0.007888,0.007888,0.007888
66,879.3,1.85779,1.26508,1.69001,0.90036,0.58135,0.61516,0.29712,2.13966,1.34208,1.90321,0.007855,0.007855,0.007855
67,892.542,1.79594,1.24453,1.65738,0.92912,0.54431,0.60386,0.26546,2.10343,1.5129,1.88899,0.007822,0.007822,0.007822
68,905.704,1.76445,1.19414,1.64104,0.89304,0.34108,0.46548,0.21952,2.50154,2.05251,2.13202,0.007789,0.007789,0.007789
69,918.954,1.80096,1.2398,1.66502,0.92293,0.56944,0.64198,0.32266,1.97799,1.27113,1.79806,0.007756,0.007756,0.007756
70,932.157,1.78824,1.19636,1.67094,0.53735,0.62451,0.62358,0.33025,1.9801,1.20306,1.79517,0.007723,0.007723,0.007723
71,945.372,1.79737,1.20163,1.69953,0.93169,0.55754,0.61625,0.27033,2.29338,1.36551,2.01128,0.00769,0.00769,0.00769
72,958.536,1.80458,1.23166,1.67532,0.77733,0.40274,0.44339,0.13609,2.63751,1.72898,2.28649,0.007657,0.007657,0.007657
73,971.711,1.78459,1.26512,1.65103,0.34447,0.39947,0.32278,0.12285,2.58592,2.41536,2.29377,0.007624,0.007624,0.007624
74,984.881,1.84139,1.26474,1.67932,0.54946,0.02381,0.03261,0.00454,3.52165,5.0233,3.71464,0.007591,0.007591,0.007591
75,998.078,1.7737,1.20803,1.64575,0.66215,0.61839,0.61936,0.31082,2.09704,1.34931,1.91293,0.007558,0.007558,0.007558
76,1011.26,1.79746,1.17257,1.65273,0.03401,0.0119,0.00765,0.00136,3.85894,5.07581,3.91376,0.007525,0.007525,0.007525
77,1024.37,1.7434,1.12948,1.61736,0.97022,0.58351,0.65549,0.33915,1.93256,1.61436,1.80093,0.007492,0.007492,0.007492
78,1037.53,1.71274,1.16203,1.60622,0.64206,0.61883,0.61075,0.30464,2.12426,1.28359,1.93185,0.007459,0.007459,0.007459
79,1050.63,1.71337,1.13037,1.60928,0.55647,0.62985,0.63291,0.31704,2.09676,1.29482,1.85787,0.007426,0.007426,0.007426
80,1063.78,1.77047,1.1705,1.66389,0.62877,0.6422,0.66758,0.30759,2.13552,1.27618,1.91325,0.007393,0.007393,0.007393
81,1076.76,1.7503,1.20944,1.63107,0.83804,0.36312,0.38394,0.09856,3.0256,2.10929,2.68077,0.00736,0.00736,0.00736
82,1090.01,1.76334,1.22174,1.63208,0.8623,0.61125,0.6564,0.32572,2.00198,1.34052,1.80701,0.007327,0.007327,0.007327
83,1103.22,1.75633,1.14785,1.63719,0.89272,0.49411,0.54701,0.19695,2.60919,1.47741,2.24765,0.007294,0.007294,0.007294
84,1118.05,1.67058,1.09787,1.56078,0.52861,0.53989,0.57309,0.27061,2.21481,1.6391,1.94852,0.007261,0.007261,0.007261
85,1131.22,1.6742,1.09838,1.57608,0.89958,0.56653,0.60532,0.31421,2.04541,1.32339,1.85557,0.007228,0.007228,0.007228
86,1144.25,1.70788,1.12265,1.57819,0.93626,0.57533,0.63644,0.33202,2.00236,1.18899,1.81077,0.007195,0.007195,0.007195
87,1157.68,1.72903,1.18446,1.61496,0.57348,0.66601,0.66868,0.35211,1.9191,1.19727,1.74241,0.007162,0.007162,0.007162
88,1171.28,1.66853,1.10221,1.57093,0.60222,0.6056,0.60715,0.29468,2.06961,1.3499,1.87084,0.007129,0.007129,0.007129
89,1185.52,1.77359,1.11974,1.60121,0.65061,0.60844,0.65169,0.30961,2.05245,1.24414,1.8759,0.007096,0.007096,0.007096
90,1200.05,1.64108,1.08568,1.54628,0.91673,0.45532,0.58018,0.27249,2.16132,1.50973,1.96861,0.007063,0.007063,0.007063
91,1213.72,1.65536,1.0916,1.57148,0.95362,0.57796,0.61637,0.27156,2.22703,1.33228,1.98869,0.00703,0.00703,0.00703
92,1227.68,1.6821,1.11322,1.54657,0.89646,0.54904,0.61597,0.26538,2.12471,1.40837,1.99011,0.006997,0.006997,0.006997
93,1241.29,1.65066,1.08896,1.55527,0.8281,0.45238,0.49435,0.11957,2.95873,1.6174,2.66136,0.006964,0.006964,0.006964
