epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.512,4.89225,10.3525,4.25341,0,0,0,0,4.47586,5.94561,4.15843,0.0982,0.0002,0.0002
2,12.1556,5.24643,10.0488,4.50068,0,0,0,0,4.4758,5.94575,4.15824,0.0954984,0.00049835,0.00049835
3,13.7283,5.17992,9.18765,4.26855,0,0,0,0,4.47412,5.95148,4.15573,0.0927947,0.00079472,0.00079472
4,15.4844,5.63983,9.32981,4.35866,0,0,0,0,4.47048,5.95128,4.15214,0.0900891,0.00108911,0.00108911
5,17.1636,5.16636,8.7157,4.24849,0,0,0,0,4.46608,5.96335,4.14693,0.0873815,0.00138152,0.00138152
6,18.793,5.11414,8.57554,4.27357,0,0,0,0,4.46219,5.97541,4.13964,0.084672,0.00167195,0.00167195
7,20.4349,5.10805,7.56383,4.22929,0,0,0,0,4.4532,5.75991,4.12964,0.0819604,0.0019604,0.0019604
8,22.0536,4.89067,7.32858,4.22422,0,0,0,0,4.4473,5.77401,4.11974,0.0792469,0.00224687,0.00224687
9,23.6076,5.37743,7.66791,4.24938,0,0,0,0,4.44303,5.77499,4.11084,0.0765314,0.00253136,0.00253136
10,25.2407,5.16824,6.66274,4.10116,0,0,0,0,4.43743,5.54946,4.09535,0.0738139,0.00281387,0.00281387
11,26.6937,4.99954,6.72418,4.13236,0,0,0,0,4.43262,5.53113,4.07702,0.0710944,0.0030944,0.0030944
12,28.1915,4.80959,5.97929,4.15128,0,0,0,0,4.42267,4.98769,4.06322,0.068373,0.00337295,0.00337295
13,29.7563,5.20504,5.87506,4.12171,0,0,0,0,4.41632,4.68847,4.0488,0.0656495,0.00364952,0.00364952
14,31.232,4.91774,5.72911,4.02473,0,0,0,0,4.41842,4.67853,4.03419,0.0629241,0.00392411,0.00392411
15,32.7102,5.04076,5.77867,3.99978,0,0,0,0,4.4162,4.66763,4.01902,0.0601967,0.00419672,0.00419672
16,34.1926,5.39214,5.70214,3.94776,0,0,0,0,4.41889,4.4745,4.00279,0.0574674,0.00446735,0.00446735
17,35.5991,4.78593,5.83211,4.052,0,0,0,0,4.42222,4.47484,3.99378,0.054736,0.004736,0.004736
18,37.1661,4.95911,5.50519,3.95004,0,0,0,0,4.42926,4.47697,3.98313,0.0520027,0.00500267,0.00500267
19,38.599,4.85768,5.66506,3.96669,0,0,0,0,4.43125,4.47496,3.97858,0.0492674,0.00526736,0.00526736
20,39.9814,4.79833,5.67321,3.90786,0,0,0,0,4.43082,4.47125,3.96566,0.0465301,0.00553007,0.00553007
21,41.424,4.92119,5.62266,3.91723,0,0,0,0,4.43073,4.47109,3.95984,0.0437908,0.0057908,0.0057908
22,43.005,4.81938,5.65461,3.88691,0,0,0,0,4.43185,4.47035,3.94921,0.0410495,0.00604955,0.00604955
23,44.5384,5.16792,5.34856,3.81867,0,0,0,0,4.43242,4.47192,3.94369,0.0383063,0.00630632,0.00630632
24,45.9992,5.28245,5.36381,3.85462,0,0,0,0,4.43391,4.46659,3.93266,0.0355611,0.00656111,0.00656111
25,47.6075,4.86082,5.24253,3.83277,0,0,0,0,4.4375,4.46068,3.92728,0.0328139,0.00681392,0.00681392
26,49.2115,5.20072,5.2834,3.80242,0,0,0,0,4.44371,4.45657,3.91655,0.0300648,0.00706475,0.00706475
27,50.6788,4.85298,5.22662,3.75879,0,0,0,0,4.44376,4.44465,3.90718,0.0273136,0.0073136,0.0073136
28,52.1726,4.54679,5.08828,3.76636,0,0,0,0,4.44182,4.43099,3.89475,0.0245605,0.00756047,0.00756047
29,53.6688,4.63003,5.00613,3.70491,0,0,0,0,4.44351,4.42407,3.8873,0.0218054,0.00780536,0.00780536
30,55.2411,4.72287,5.23885,3.65482,0,0,0,0,4.44694,4.42533,3.87734,0.0190483,0.00804827,0.00804827
31,56.6924,4.72453,5.03004,3.58001,0,0,0,0,4.45031,4.44393,3.88366,0.0162892,0.0082892,0.0082892
32,58.2551,4.74089,5.03329,3.5332,0,0,0,0,4.46077,4.47835,3.90429,0.0135282,0.00852815,0.00852815
33,59.6543,4.57223,4.93772,3.51687,0,0,0,0,4.46743,4.48351,3.91176,0.0107651,0.00876512,0.00876512
