epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,2795.71,1.85369,1.34117,1.96826,0.46738,0.08532,0.0825,0.02338,2.83205,3.90412,2.86018,0.008548,0.008548,0.008548
46,2865.88,1.93085,1.41945,2.00413,0.60382,0.26004,0.28441,0.06838,2.94741,2.43214,3.07037,0.008515,0.008515,0.008515
47,2931.5,1.90289,1.40503,1.99164,0.04043,0.1131,0.05064,0.02105,2.49905,5.3894,3.2501,0.008482,0.008482,0.008482
48,2996,1.8849,1.36295,1.99639,0.04043,0.1131,0.05064,0.02105,3.18643,6.60347,3.93316,0.008449,0.008449,0.008449
49,3059.2,1.87867,1.36632,1.95335,0.77598,0.4799,0.47661,0.1995,2.25518,1.60185,2.23603,0.008416,0.008416,0.008416
50,3122.38,1.86916,1.29946,1.94601,0.03641,0.19687,0.03763,0.0081,3.32437,4.6116,3.39026,0.008383,0.008383,0.008383
51,3184.66,1.86084,1.29335,1.96957,0.79743,0.42262,0.45633,0.19746,2.46123,1.91607,2.36513,0.00835,0.00835,0.00835
52,3246.27,1.84935,1.3195,1.93532,0.80301,0.47769,0.50768,0.24664,1.96331,5.1099,2.02668,0.008317,0.008317,0.008317
53,3308.58,1.83028,1.30666,1.91671,0.54523,0.14552,0.15827,0.02897,3.08754,5.96705,3.00083,0.008284,0.008284,0.008284
54,3369.42,1.78449,1.291,1.89605,0.57244,0.25595,0.19035,0.07065,2.72948,2.98138,2.84491,0.008251,0.008251,0.008251
55,3430.93,1.81185,1.27069,1.94215,0.50922,0.13889,0.15096,0.04131,2.93182,2.99013,3.12011,0.008218,0.008218,0.008218
56,3498.7,1.81735,1.27698,1.90082,0.50922,0.13889,0.15096,0.04131,3.71128,6.20239,3.3778,0.008185,0.008185,0.008185
57,3565.58,1.79544,1.27246,1.88112,1,0.03577,0.06321,0.02192,3.10191,5.56147,3.47766,0.008152,0.008152,0.008152
58,3628.59,1.84571,1.35148,1.90233,0.88035,0.45761,0.49962,0.23308,2.21702,1.68737,2.14917,0.008119,0.008119,0.008119
59,3690.99,1.86583,1.33061,1.90706,0.83516,0.52183,0.51288,0.24207,2.02615,1.37305,2.02691,0.008086,0.008086,0.008086
60,3750.93,1.73915,1.20554,1.84582,0.92788,0.56825,0.59874,0.3067,1.81052,1.22197,1.86982,0.008053,0.008053,0.008053
61,3816.15,1.78586,1.23541,1.85142,0.90365,0.50599,0.58912,0.26628,1.95757,1.40677,1.99619,0.00802,0.00802,0.00802
62,3878.82,1.75377,1.19527,1.85731,0.89724,0.52713,0.57651,0.28613,1.87979,1.21411,1.92748,0.007987,0.007987,0.007987
63,3938.83,1.78308,1.24627,1.87368,0.53958,0.61839,0.57361,0.31955,1.71886,2.31436,1.8028,0.007954,0.007954,0.007954
64,4001.51,1.77892,1.24684,1.87609,0.83856,0.24991,0.34147,0.08905,2.59938,2.91521,2.57558,0.007921,0.007921,0.007921
65,4061.91,1.81027,1.21788,1.85846,0.84168,0.43213,0.46457,0.22388,1.97816,1.71175,2.08666,0.007888,0.007888,0.007888
66,4122.96,1.78623,1.23964,1.82554,0.03704,0.02381,0.03078,0.00977,3.2984,6.32921,3.93781,0.007855,0.007855,0.007855
67,4184.91,1.82219,1.22425,1.86191,0.61557,0.03968,0.01361,0.00302,3.50038,34.4162,3.71141,0.007822,0.007822,0.007822
68,4244.84,1.78224,1.23013,1.84789,0.61791,0.34722,0.28831,0.1086,2.35354,4.30897,2.36474,0.007789,0.007789,0.007789
69,4303.41,1.70867,1.16306,1.81651,0.88057,0.49802,0.51537,0.24815,2.05601,1.29596,2.00319,0.007756,0.007756,0.007756
70,4363.81,1.68421,1.13712,1.775,0.89456,0.55754,0.57099,0.26636,1.96121,1.33491,2.00442,0.007723,0.007723,0.007723
71,4425.15,1.72449,1.16288,1.78592,0.89488,0.54563,0.56582,0.27776,1.92313,1.12156,1.90669,0.00769,0.00769,0.00769
72,4484.1,1.77056,1.19719,1.81181,0.83728,0.4815,0.5036,0.21641,2.3678,1.45456,2.27603,0.007657,0.007657,0.007657
73,4542.74,1.7705,1.15608,1.81463,0.91746,0.43031,0.50192,0.15905,2.65151,1.73981,2.52757,0.007624,0.007624,0.007624
74,4599.2,1.75067,1.18119,1.77101,0.75675,0.26587,0.282,0.08243,2.98725,3.35808,3.07069,0.007591,0.007591,0.007591
75,4666.08,1.75311,1.18508,1.79219,0.74717,0.21825,0.26456,0.10315,2.62754,3.4675,2.84061,0.007558,0.007558,0.007558
76,4721.32,1.66031,1.11121,1.7537,0.70882,0.55758,0.6317,0.29858,1.81307,1.96672,1.87199,0.007525,0.007525,0.007525
77,4779.91,1.6805,1.15517,1.7482,0.70648,0.33532,0.32211,0.10772,2.80125,2.2632,2.79415,0.007492,0.007492,0.007492
78,4836.22,1.77812,1.16216,1.80279,0.69425,0.35913,0.39287,0.12691,2.48096,2.0493,2.57411,0.007459,0.007459,0.007459
79,4896.95,1.67773,1.1079,1.76774,0.94507,0.55429,0.62642,0.28475,1.97657,1.11239,1.97806,0.007426,0.007426,0.007426
80,4970.94,1.66115,1.10725,1.741,0.94048,0.58736,0.63256,0.30169,1.93106,1.16491,1.95568,0.007393,0.007393,0.007393
81,5031.38,1.73806,1.15927,1.78386,0.60787,0.55289,0.56377,0.2621,2.12002,1.55862,2.05061,0.00736,0.00736,0.00736
82,5095.35,1.69293,1.13087,1.75364,0.81118,0.47725,0.51203,0.23907,2.0961,1.7247,2.05642,0.007327,0.007327,0.007327
