epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.4112,2.44653,6.40954,1.59821,0.00026,0.1085,0.00978,0.00113,1.60216,4.95876,1.12059,0.0706383,0.00326241,0.00326241
2,24.7133,2.44889,4.29517,1.59522,3e-05,0.01449,0.01502,0.00601,3.31079,6.15912,2.6385,0.0406165,0.00657398,0.00657398
3,32.9486,2.53729,3.74226,1.60396,0.00019,0.06698,0.00761,0.00303,3.60566,5.03808,2.25928,0.0105728,0.00986355,0.00986355
4,40.3032,2.57845,3.50227,1.62138,0.9357,0.03155,0.09932,0.0387,2.81837,4.50711,1.68481,0.009901,0.009901,0.009901
5,48.025,2.62655,3.41993,1.63885,0.78282,0.07246,0.0609,0.02166,3.15684,7.55504,1.96014,0.009868,0.009868,0.009868
6,55.508,2.61247,3.04036,1.63648,0.39918,0.34215,0.35645,0.16029,2.15845,8.78665,1.62282,0.009835,0.009835,0.009835
7,62.7007,2.59798,2.87586,1.65266,0.54323,0.18801,0.14988,0.04989,2.48486,2.75669,1.61933,0.009802,0.009802,0.009802
8,69.8894,2.51854,2.59384,1.59642,0.7042,0.10145,0.06172,0.02427,2.80487,7.01679,2.03605,0.009769,0.009769,0.009769
9,77.8584,2.48591,2.41235,1.50505,0.87704,0.13043,0.17639,0.06175,2.88744,3.38523,2.10724,0.009736,0.009736,0.009736
10,85.9991,2.44502,2.09404,1.53922,0.87704,0.13043,0.17639,0.06175,3.55589,5.99973,2.77019,0.009703,0.009703,0.009703
11,96.4948,2.40901,2.07471,1.61207,0.00151,0.01449,0.00059,0.00011,4.0327,8.23183,3.83344,0.00967,0.00967,0.00967
12,105.386,2.5036,2.17967,1.65414,0.81639,0.08696,0.10804,0.03483,3.41286,4.84979,2.67676,0.009637,0.009637,0.009637
13,114.266,2.33809,1.98178,1.52726,0.69431,0.60126,0.61237,0.27316,1.90684,1.46446,1.51295,0.009604,0.009604,0.009604
14,122.743,2.28266,1.91925,1.54811,0.52837,0.47225,0.48501,0.16646,2.27606,2.00576,1.76896,0.009571,0.009571,0.009571
15,130.604,2.3307,1.90492,1.56944,0.59871,0.10338,0.115,0.03795,3.32374,4.48988,3.16614,0.009538,0.009538,0.009538
16,138.537,2.31469,1.86065,1.5745,0.59871,0.10338,0.115,0.03795,4.45432,5.95327,6.62558,0.009505,0.009505,0.009505
17,146.177,2.27232,1.88181,1.55916,0.7949,0.46895,0.53017,0.25852,1.93939,1.36535,1.50892,0.009472,0.009472,0.009472
18,153.472,2.34651,1.92135,1.60376,0.61847,0.27334,0.37588,0.15931,2.348,2.41346,1.76947,0.009439,0.009439,0.009439
19,160.799,2.26968,1.82305,1.53169,0.54615,0.42427,0.44064,0.16028,2.52855,1.85584,1.839,0.009406,0.009406,0.009406
20,168.431,2.31685,1.82706,1.56514,0.54982,0.13109,0.16391,0.06006,2.6704,4.2238,1.95528,0.009373,0.009373,0.009373
21,175.821,2.26713,1.82074,1.57629,0.44155,0.30679,0.36524,0.13863,2.45387,2.72945,1.85216,0.00934,0.00934,0.00934
22,183.145,2.202,1.61899,1.54779,0.47014,0.45904,0.45805,0.15157,2.50096,2.29221,1.94152,0.009307,0.009307,0.009307
23,190.603,2.29755,1.75338,1.61372,0.31335,0.39078,0.3567,0.12023,2.52704,1.75398,1.82986,0.009274,0.009274,0.009274
24,198.042,2.28999,1.71466,1.56701,0.5773,0.58624,0.60576,0.25313,2.0529,1.25374,1.58957,0.009241,0.009241,0.009241
25,205.638,2.203,1.60209,1.5268,0.11178,0.02899,0.04714,0.01584,4.31697,6.70633,3.8478,0.009208,0.009208,0.009208
26,214.597,2.22713,1.64556,1.51326,0.83837,0.51887,0.5852,0.2434,1.90964,1.91244,1.55989,0.009175,0.009175,0.009175
