epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.9005,3.6242,7.08035,4.21562,0,0,0,0,3.99589,7.94778,4.09365,0.0703896,0.00329004,0.00329004
2,21.6673,3.5955,5.31436,4.00881,0,0,0,0,4.00161,4.91213,3.98095,0.0403678,0.00660152,0.00660152
3,30.9523,3.54704,4.77453,3.83092,3e-05,0.01389,1e-05,0,3.6045,153.292,3.71252,0.0103239,0.009891,0.009891
4,38.6751,3.31717,4.50503,3.53884,0.00061,0.31944,0.00131,0.00053,3.3044,6.17165,3.395,0.009901,0.009901,0.009901
5,46.251,3.05836,4.32112,3.27826,0.60219,0.08333,0.09913,0.04083,2.81925,17.4133,2.92615,0.009868,0.009868,0.009868
6,54.3329,3.13378,4.13901,3.10966,0.00031,0.29167,0.00097,0.00028,3.95705,inf,5.71195,0.009835,0.009835,0.009835
7,61.9767,2.88425,3.81148,2.99781,0.47651,0.01389,0.01264,0.00451,3.35259,22.1353,3.16811,0.009802,0.009802,0.009802
8,69.4101,2.87634,3.58525,2.99735,0.78499,0.02778,0.02376,0.00561,2.88164,5.40144,2.82997,0.009769,0.009769,0.009769
9,76.899,2.77884,3.45111,2.83935,0.97435,0.16659,0.24732,0.09776,2.6665,4.70931,2.56156,0.009736,0.009736,0.009736
10,84.4129,2.81404,3.12974,2.77654,0.82653,0.18056,0.21544,0.10175,2.84154,5.19869,2.60051,0.009703,0.009703,0.009703
11,91.8644,2.70009,2.9591,2.73114,0.00028,0.08333,0.0002,9e-05,3.45026,6.15705,3.57512,0.00967,0.00967,0.00967
12,99.2097,2.59777,2.73636,2.65773,0.88257,0.18056,0.27789,0.11592,2.64027,2.59484,2.53554,0.009637,0.009637,0.009637
13,107.471,2.55299,2.65157,2.56146,0.25929,0.2491,0.22652,0.07268,2.50253,2.66402,2.4709,0.009604,0.009604,0.009604
