epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.947,3.61544,6.72627,4.20294,0,0,0,0,4.00273,8.00979,4.10882,0.0703896,0.00329004,0.00329004
2,21.9515,3.63943,5.349,4.0618,0,0,0,0,4.02198,4.89053,4.01531,0.0403678,0.00660152,0.00660152
3,29.8322,3.64685,4.74764,3.92608,0.7545,0.01389,0.00677,0.00072,4.03848,32.5104,4.10296,0.0103239,0.009891,0.009891
4,37.4793,3.41473,4.50012,3.72885,0.36159,0.09722,0.02931,0.00431,3.29948,17.7566,3.66385,0.009901,0.009901,0.009901
5,45.1228,3.02564,4.44612,3.44019,0.67711,0.09722,0.05077,0.01543,2.87429,28.8587,3.31094,0.009868,0.009868,0.009868
6,52.8343,2.97398,4.18576,3.21473,0.87797,0.04167,0.09101,0.03369,2.86434,7.22249,3.12972,0.009835,0.009835,0.009835
7,60.8882,2.84265,3.55617,3.02082,0.00097,0.19444,0.00182,0.00057,3.4017,1549.01,4.36931,0.009802,0.009802,0.009802
8,68.6276,2.81039,3.42449,2.98153,0.42287,0.19643,0.10022,0.03663,2.7898,2.74913,2.70783,0.009769,0.009769,0.009769
9,76.393,2.78335,3.08293,2.86857,0.89001,0.20833,0.31507,0.12068,2.76067,5.52639,2.57814,0.009736,0.009736,0.009736
10,84.1819,2.69674,2.78611,2.75855,0.36271,0.05357,0.00587,0.00211,3.16044,8.56228,3.49984,0.009703,0.009703,0.009703
11,92.2385,2.63733,2.67575,2.70847,0.45299,0.11931,0.04891,0.01588,2.97573,4.50305,3.18795,0.00967,0.00967,0.00967
12,99.8142,2.58223,2.52372,2.63907,0.1381,0.14969,0.09767,0.02683,2.74439,3.16337,2.63905,0.009637,0.009637,0.009637
13,107.41,2.60152,2.49936,2.64349,0.5438,0.21825,0.19712,0.07624,2.71805,4.1755,2.94639,0.009604,0.009604,0.009604
14,115.037,2.54722,2.38156,2.59971,0.921,0.23611,0.40713,0.17673,2.3701,2.04987,2.2333,0.009571,0.009571,0.009571
15,122.653,2.51924,2.37761,2.54719,0.43492,0.0754,0.05619,0.01583,2.72346,4.02956,2.94155,0.009538,0.009538,0.009538
16,130.354,2.50399,2.25954,2.52539,0.87017,0.23956,0.29685,0.14529,2.44113,2.39616,2.28569,0.009505,0.009505,0.009505
17,138.728,2.45028,2.14154,2.42016,0.37301,0.42504,0.44608,0.20644,2.50644,2.07615,2.2744,0.009472,0.009472,0.009472
18,147.011,2.40645,2.04186,2.43318,0.03838,0.02579,0.03105,0.0081,3.72117,6.60017,3.866,0.009439,0.009439,0.009439
19,155.897,2.36275,2.0763,2.34115,0.03718,0.15079,0.02969,0.00922,3.92725,1102.72,3.78906,0.009406,0.009406,0.009406
20,163.875,2.39453,2.00458,2.28493,0.3919,0.47024,0.4423,0.18805,2.60456,1.80718,2.25953,0.009373,0.009373,0.009373
21,171.843,2.30935,1.9377,2.279,0.64688,0.36905,0.36578,0.16116,2.43506,1.94127,2.23095,0.00934,0.00934,0.00934
22,179.885,2.22954,1.91472,2.29527,0.69696,0.49026,0.46115,0.21631,2.39557,1.92887,2.21019,0.009307,0.009307,0.009307
23,187.85,2.26989,1.94591,2.22806,0.72886,0.40873,0.43191,0.21362,2.43582,1.97093,2.1869,0.009274,0.009274,0.009274
24,195.752,2.25958,1.86342,2.20189,0.66282,0.18056,0.24485,0.0975,2.89206,3.22095,2.51014,0.009241,0.009241,0.009241
25,203.646,2.16346,1.78721,2.14583,0.78243,0.375,0.44474,0.21027,2.43943,1.85858,2.16106,0.009208,0.009208,0.009208
26,211.594,2.18103,1.80811,2.15254,0.50386,0.53445,0.56045,0.24305,2.31944,1.62907,2.11319,0.009175,0.009175,0.009175
27,220.153,2.17068,1.8201,2.15567,0.50019,0.46032,0.53229,0.24523,2.26892,1.62994,2.08038,0.009142,0.009142,0.009142
28,228.288,2.17184,1.78075,2.12561,0.69221,0.38107,0.38007,0.1683,2.47347,1.93485,2.21646,0.009109,0.009109,0.009109
29,236.453,2.08777,1.71885,2.03922,0.52957,0.47619,0.55836,0.26724,2.21782,1.66159,2.04546,0.009076,0.009076,0.009076
30,245.022,2.10644,1.70498,2.03672,0.84232,0.46032,0.51174,0.25539,2.27898,1.74281,2.02987,0.009043,0.009043,0.009043
31,253.79,2.09453,1.70802,2.00441,0.52581,0.5108,0.54889,0.2799,2.09259,1.63607,1.90879,0.00901,0.00901,0.00901
32,261.985,2.10648,1.70608,2.03126,0.48022,0.3556,0.36186,0.15814,2.54278,2.35584,2.31926,0.008977,0.008977,0.008977
33,271.419,2.05316,1.61427,1.98245,0.53922,0.47823,0.53337,0.21814,2.39914,1.73152,2.19648,0.008944,0.008944,0.008944
34,281.232,2.07885,1.58262,2.00108,0.92632,0.46429,0.56261,0.28293,2.16935,1.5649,1.96169,0.008911,0.008911,0.008911
35,291.694,2.06161,1.63607,1.98234,0.51652,0.54608,0.56302,0.26419,2.17838,1.51278,1.98419,0.008878,0.008878,0.008878
36,299.922,2.05766,1.61045,1.93866,0.83424,0.36047,0.42358,0.15535,2.68648,2.20236,2.33235,0.008845,0.008845,0.008845
37,308.193,2.08062,1.57701,1.96535,0.89859,0.50163,0.57608,0.2662,2.21494,1.41946,2.03748,0.008812,0.008812,0.008812
38,316.667,2.04934,1.56893,1.91545,0.82847,0.51463,0.55243,0.27533,2.32324,1.54631,2.06126,0.008779,0.008779,0.008779
39,324.482,2.00986,1.49671,1.90922,0.84567,0.61035,0.60818,0.32352,2.14076,1.48301,1.93902,0.008746,0.008746,0.008746
40,332.223,1.95977,1.51067,1.87175,0.63319,0.587,0.58479,0.28925,2.04863,1.48798,1.87202,0.008713,0.008713,0.008713
41,339.92,1.96854,1.47066,1.87769,0.90787,0.54372,0.57343,0.30131,2.12553,1.41109,1.90509,0.00868,0.00868,0.00868
42,347.66,1.98546,1.5167,1.86263,0.92298,0.53782,0.59266,0.30378,2.04444,1.44819,1.84726,0.008647,0.008647,0.008647
43,355.437,1.96793,1.4638,1.83462,0.91323,0.47476,0.53855,0.27976,2.12339,1.56658,1.9675,0.008614,0.008614,0.008614
44,363.143,1.92111,1.42634,1.84561,0.94567,0.51713,0.58398,0.30901,2.10581,1.4514,1.896,0.008581,0.008581,0.008581
45,370.872,1.96735,1.43606,1.82869,0.65006,0.55187,0.58778,0.25208,2.277,1.51058,2.05611,0.008548,0.008548,0.008548
46,378.646,1.9127,1.40517,1.817,0.92993,0.3962,0.51343,0.22449,2.19657,1.91721,2.03415,0.008515,0.008515,0.008515
47,386.407,1.91058,1.40494,1.79672,0.9007,0.49991,0.58382,0.3053,2.07731,1.57003,1.89933,0.008482,0.008482,0.008482
48,394.094,1.96663,1.44965,1.83807,0.96479,0.53126,0.60149,0.30135,2.07795,1.39769,1.90181,0.008449,0.008449,0.008449
49,401.836,1.88394,1.44749,1.76097,0.45463,0.5366,0.5501,0.27154,2.15847,1.68895,1.91777,0.008416,0.008416,0.008416
50,409.617,1.90872,1.38552,1.77243,0.95996,0.5457,0.62458,0.32154,2.03313,1.39344,1.87287,0.008383,0.008383,0.008383
51,417.423,1.89291,1.3451,1.76072,0.51829,0.60343,0.59125,0.27305,2.23356,1.45682,1.96772,0.00835,0.00835,0.00835
52,425.069,1.90622,1.36926,1.76434,0.88506,0.40643,0.52417,0.23305,2.29029,1.77531,2.02067,0.008317,0.008317,0.008317
53,432.839,1.85463,1.3313,1.74897,0.55031,0.44853,0.55282,0.27149,2.19138,1.78047,1.97026,0.008284,0.008284,0.008284
54,440.626,1.83022,1.29524,1.74786,0.79615,0.26879,0.30459,0.14178,2.7535,2.8294,2.54105,0.008251,0.008251,0.008251
55,448.53,1.89278,1.32144,1.7653,0.91779,0.54267,0.58885,0.29325,2.19343,1.46568,1.95543,0.008218,0.008218,0.008218
56,456.387,1.84238,1.28447,1.73941,0.53563,0.6056,0.62747,0.32998,2.01779,1.29299,1.82677,0.008185,0.008185,0.008185
57,464.201,1.88765,1.31991,1.72464,0.54082,0.57742,0.56256,0.27971,2.25459,1.42877,2.03616,0.008152,0.008152,0.008152
58,472.024,1.86624,1.30098,1.71684,0.92523,0.59325,0.61534,0.32456,2.03956,1.29627,1.85947,0.008119,0.008119,0.008119
59,479.843,1.89898,1.27528,1.72545,0.77697,0.33513,0.38238,0.14668,2.53047,2.02441,2.21026,0.008086,0.008086,0.008086
60,487.747,1.85247,1.29431,1.75961,0.85061,0.53188,0.58117,0.29166,2.07985,1.43464,1.86284,0.008053,0.008053,0.008053
61,495.534,1.83784,1.25443,1.7152,0.89947,0.49603,0.56218,0.25834,2.19958,1.50739,1.96146,0.00802,0.00802,0.00802
62,503.409,1.82232,1.24253,1.71123,0.9416,0.59325,0.65518,0.32854,2.07311,1.33892,1.91508,0.007987,0.007987,0.007987
63,511.241,1.84279,1.24839,1.7096,0.62824,0.59369,0.63848,0.32331,2.00251,1.33042,1.80449,0.007954,0.007954,0.007954
64,519.545,1.80421,1.23265,1.70886,0.61729,0.60648,0.60638,0.3108,2.09005,1.3082,1.87148,0.007921,0.007921,0.007921
65,527.918,1.80173,1.1943,1.67841,0.42515,0.51786,0.49688,0.21967,2.46206,1.66851,2.14329,0.007888,0.007888,0.007888
66,536.05,1.85374,1.23897,1.69167,0.89698,0.30556,0.44659,0.22051,2.28772,1.92932,1.99327,0.007855,0.007855,0.007855
67,545.137,1.82158,1.22149,1.67686,0.95072,0.53968,0.57579,0.25299,2.22434,1.57621,1.98042,0.007822,0.007822,0.007822
68,554.286,1.79058,1.18953,1.65646,0.82656,0.60497,0.62754,0.31555,2.04025,1.30681,1.82438,0.007789,0.007789,0.007789
69,564.588,1.8175,1.23439,1.69412,0.86818,0.58908,0.62858,0.34453,2.00343,1.31206,1.82881,0.007756,0.007756,0.007756
70,574.866,1.74761,1.16542,1.65195,0.89216,0.50595,0.57216,0.29274,2.17846,1.41315,1.89768,0.007723,0.007723,0.007723
71,586.307,1.7779,1.2169,1.70945,0.89176,0.57801,0.61339,0.31967,2.09891,1.40675,1.83161,0.00769,0.00769,0.00769
